strain	cluster	depth	ORF1a_misStops	ORF1a_deletions	ORF1a_koType
Germany/BY-RKI-I-982776/2022	1617	2	None	256:286	bigDeletion
Algeria/38158/2022	1618	2	None	4387:4648	bigDeletion
Kosovo/CO-00886_XXK000_1000_07_Niph/2022	1619	2	None	4387:4431	bigDeletion
Kosovo/CO-00947_XXK000_6680_08_Niph/2022	1619	2	None	4387:4431	bigDeletion
USA/WA-CDC-LC0860168/2022	1620	2	None	7078:7120	bigDeletion
USA/WA-PHL-027292/2022	1621	2	None	4386:4648	bigDeletion
Latvia/277285/2022	1622	2	None	4388:4498	bigDeletion
USA/WA-UW-22080915657/2022	1623	2	None	4387:4648	bigDeletion
USA/WA-UW-22072722264/2022	1624	2	None	4460:4505	bigDeletion
USA/WA-UW-22090133147/2022	1625	2	None	4387:4648	bigDeletion
USA/WA-PHL-023818/2022	1626	2	None	4387:4648	bigDeletion
Taiwan/061022010752/2022	1627	2	None	4460:4513	bigDeletion
USA/WA-PHL-026951/2022	1628	2	None	4365:4648	bigDeletion
USA/WA-UW-22071718138/2022	1629	2	None	4387:4648	bigDeletion
USA/AR-ADH-2235400000520/2022	1630	2	None	10171:10203	bigDeletion
USA/WA-PHL-030354/2022	1631	2	None	4413:4589	bigDeletion
USA/WA-UW-22090126385/2022	1632	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23010843502/2023	1633	2	None	3769:3800	bigDeletion
Slovenia/17-038607-KR/2022	1634	2	None	4387:4648	bigDeletion
USA/WA-PHL-027120/2022	1634	2	None	4387:4648	bigDeletion
USA/MN-MDH-31037/2022	1635	2	None	4387:4648	bigDeletion
Spain/GA-SCQ_22-284237/2022	1636	2	None	4438:4579	bigDeletion
Brazil/PE-FIOCRUZ-25678/2022	1637	2	None	4400:4625	bigDeletion
Estonia/RC0709330/2022	1638	2	None	4387:4428	bigDeletion
USA/WA-CDC-UW23020589840/2023	1639	2	None	4428:4579	bigDeletion
Uruguay/DLSP_3395/2022	1639	2	None	4428:4579	bigDeletion
USA/WA-CDC-UW22103114690/2022	1640	2	None	5932:6210	bigDeletion
USA/WA-PHL-027392/2022	1641	2	None	4384:4648	bigDeletion
USA/WA-UW-22082430423/2022	1642	2	None	6421:6507	bigDeletion
Albania/281586/2022	1643	3	None	4387:4525	bigDeletion
Canada/ON-PHL-22-24009-v4/2022	1643	3	None	4387:4525	bigDeletion
USA/WA-PHL-026952/2022	1643	3	None	4387:4525	bigDeletion
USA/WA-PHL-030594/2022	1644	2	None	4402:4648	bigDeletion
Colombia/CES-INS-VG-22211/2022	1645	2	None	4402:4648	bigDeletion
Belize/CML-768/2022	1645	2	None	4402:4648	bigDeletion
Bulgaria/23BG-EU_023042_Pl213/2023	1646	2	None	4387:4427	bigDeletion
USA/WA-CDC-LC0860525/2022	1647	2	None	7078:7240	bigDeletion
Croatia/39156/2022	1648	2	None	4388:4525	bigDeletion
Latvia/22836602/2022	1649	2	None	4387:4525	bigDeletion
Belize/CML-755/2022	1650	2	None	4402:4649	bigDeletion
USA/SD-SDPHL-1868/2022	1650	2	None	4402:4649	bigDeletion
Ireland/CO-NVRL-ecS22IRL00417787/2022	1651	2	None	4391:4525	bigDeletion
Sweden/01_SE100_22CS508433/2022	1652	2	None	4519:4638	bigDeletion
Sweden/01_SE100_22CS508032/2022	1652	2	None	4519:4638	bigDeletion
Monaco/cerba-22Q0275678/2022	1653	2	None	4519:4567	bigDeletion
USA/WA-CDC-UW22111125418/2022	1654	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22100337300/2022	1655	2	None	4387:4648	bigDeletion
Iraq/BG-USAFSAM-S20130/2022	1656	2	None	3259:3313	bigDeletion
USA/WA-CDC-UW22101662735/2022	1657	2	None	4387:4579	bigDeletion
Portugal/PT43188/2022	1658	2	None	3787:4008	bigDeletion
USA/WA-CDC-UW22100214948/2022	1659	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23022016579/2023	1660	3	None	4388:4427	bigDeletion
Montenegro/CO-01061_MNE000_2932362202/2022	1660	3	None	4388:4427	bigDeletion
Montenegro/CO-01061_MNE000_5102422202/2022	1660	3	None	4388:4427	bigDeletion
USA/WA-CDC-UW22110894312/2022	1661	2	None	4387:4424	bigDeletion
USA/WA-PHL-027664/2022	1662	2	None	4384:4648	bigDeletion
USA/WA-UW-22092588612/2022	1663	2	None	4387:4648	bigDeletion
USA/WA-UW-22080243143/2022	1663	2	None	4387:4648	bigDeletion
USA/WA-PHL-025561/2022	1664	2	None	6247:6366	bigDeletion
Croatia/HZJZ_514/2022	1665	2	None	4386:4627	bigDeletion
USA/WA-CDC-UW22102264318/2022	1666	2	None	11689:11963	bigDeletion
Ukraine/71355/2022	1667	2	None	9476:9554	bigDeletion
USA/WA-UW-22072751885/2022	1668	2	None	4387:4648	bigDeletion
USA/WA-PHL-032373/2022	1669	2	None	3925:4018	bigDeletion
USA/WA-PHL-027428/2022	1670	2	None	4400:4625	bigDeletion
USA/WA-UW-22070550171/2022	1670	2	None	4400:4625	bigDeletion
Montenegro/CO-00931_MNE000_2327782202/2022	1671	2	None	4387:4427	bigDeletion
USA/WA-PHL-030252/2022	1672	2	None	4472:4531	bigDeletion
USA/WI-WSLH-2206591/2022	1673	2	None	4403:4624	bigDeletion
USA/WA-CDC-UW22062213187/2022	1673	2	None	4403:4624	bigDeletion
Japan/TKYmbc7341/2022	1674	2	None	4428:4648	bigDeletion
USA/WA-PHL-027730/2022	1674	2	None	4428:4648	bigDeletion
Iceland/E4292/2022	1675	2	None	4488:4654	bigDeletion
Paraguay/485215/2022	1676	2	None	6014:6073	bigDeletion
SouthAfrica/NHLS-UCT-GP-U274/2022	1677	2	None	4518:4648	bigDeletion
USA/WA-UW-22112073810/2022	1678	2	None	4387:4485	bigDeletion
USA/WA-PHL-031590/2022	1679	2	None	3914:4018	bigDeletion
USA/WA-CDC-UW22080912525/2022	1680	2	None	6247:6407	bigDeletion
USA/WA-PHL-027406/2022	1681	2	None	4379:4648	bigDeletion
USA/WA-CDC-UW22100335883/2022	1682	2	None	4387:4583	bigDeletion
USA/WA-CDC-UW23020801963/2023	1683	2	None	4387:4579	bigDeletion
Algeria/34723/2022	1683	2	None	4387:4579	bigDeletion
USA/WA-PHL-027749/2022	1683	2	None	4387:4579	bigDeletion
USA/WA-PHL-026917/2022	1684	2	None	238:344	bigDeletion
USA/WA-UW-22110849916/2022	1685	2	None	6434:6507	bigDeletion
USA/WA-UW-22072018077/2022	1686	2	None	1426:1562	bigDeletion
USA/WA-UW-22080225986/2022	1687	2	None	4519:4648	bigDeletion
USA/CO-CDPHE-2103560381/2022	1687	2	None	4519:4648	bigDeletion
Colombia/DC-INS-VG-25595/2022	1688	2	None	7440:7695	bigDeletion
Panama/M265755-GMI/2022	1689	2	None	4428:4615	bigDeletion
USA/WA-UW-22112137741/2022	1690	2	None	4387:4648	bigDeletion
USA/WA-UW-22100458305/2022	1691	2	None	4387:4463	bigDeletion
USA/WA-UW-22112627481/2022	1692	2	None	6289:6372	bigDeletion
USA/WA-PHL-024014/2022	1693	2	None	6247:6357	bigDeletion
BosniaandHerzegovina/UZB_548202207192/2022	1694	2	None	1011:1128	bigDeletion
USA/WA-PHL-023907/2022	1695	3	None	4387:4648	bigDeletion
USA/WA-PHL-023906/2022	1695	3	None	4387:4648	bigDeletion
USA/WA-UW-22072434224/2022	1696	2	None	1623:1875	bigDeletion
USA/WA-CDC-UW22091927238/2022	1697	2	None	4610:4648	bigDeletion
USA/WA-CDC-UW22110207615/2022	1697	2	None	4610:4648	bigDeletion
USA/WA-UW-22072791307/2022	1698	2	None	4387:4648	bigDeletion
USA/WA-PHL-031582/2022	1699	2	None	3935:4002	bigDeletion
USA/WA-UW-22111395635/2022	1700	2	None	6247:6286	bigDeletion
USA/WA-CDC-UW22103182907/2022	1701	2	None	4387:4579	bigDeletion
Cameroon/23578/2022	1702	2	None	361:531	bigDeletion
USA/WA-PHL-030958/2022	1703	2	None	4500:4589	bigDeletion
USA/WA-CDC-UW73388/2022	1704	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23022028481/2023	1705	3	None	4387:4420	bigDeletion
USA/WA-CDC-UW23022084927/2023	1705	3	None	4387:4420	bigDeletion
USA/WA-CDC-UW22120181846/2022	1706	2	None	4067:4143	bigDeletion
USA/WA-CDC-UW23022165674/2023	1707	2	None	424:457	bigDeletion
Greece/45633/2022	1708	2	None	4387:4431	bigDeletion
USA/WA-PHL-030963/2022	1709	2	None	4506:4589	bigDeletion
USA/WA-ASC-210960452/2022	1710	2	None	4387:4627	bigDeletion
USA/WA-CDC-UW33207/2022	1710	2	None	4387:4627	bigDeletion
USA/WA-PHL-030920/2022	1711	2	None	4460:4648	bigDeletion
USA/WA-CDC-UW22112862317/2022	1712	3	None	4067:4127	bigDeletion
USA/WA-CDC-UW46337/2022	1712	3	None	4067:4127	bigDeletion
USA/VT-026430/2022	1713	2	None	6859:7084	bigDeletion
USA/SD-SDPHL-2506/2022	1714	2	None	4387:4648	bigDeletion
USA/SD-SDPHL-2458/2023	1714	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22112664698/2022	1715	2	None	3769:3815	bigDeletion
USA/MN-MDH-33616/2023	1716	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW36679/2022	1717	2	None	1653:1875	bigDeletion
Ukraine/75165/2023	1718	2	None	9476:9560	bigDeletion
USA/WA-CDC-UW23012334476/2023	1719	2	None	4523:4648	bigDeletion
USA/WA-CDC-UW22121758513/2022	1720	2	None	4387:4543	bigDeletion
USA/WA-CDC-UW23022124187/2023	1721	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23020728558/2023	1721	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23020754173/2023	1722	2	None	4217:4274	bigDeletion
USA/WA-PHL-031251/2022	1723	2	None	3925:4018	bigDeletion
USA/WA-CDC-UW22121737994/2022	1724	2	None	4387:4545	bigDeletion
USA/WA-UW-22100366256/2022	1725	2	None	4387:4479	bigDeletion
USA/WA-CDC-UW23020750185/2023	1726	2	None	11689:11963	bigDeletion
USA/WA-CDC-UW23022893386/2023	1727	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW23013197157/2023	1728	2	None	4387:4648	bigDeletion
USA/WA-PHL-031734/2022	1729	2	None	4388:4477	bigDeletion
USA/WA-UW-22110956851/2022	1729	2	None	4388:4477	bigDeletion
USA/WA-CDC-UW22111962315/2022	1729	2	None	4388:4477	bigDeletion
Finland/THL-02971/2023	1729	2	None	4388:4477	bigDeletion
USA/WA-CDC-UW22122275404/2022	1730	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22120588040/2022	1731	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22112874275/2022	1732	2	None	6247:6714	bigDeletion
USA/WA-UW-22120130989/2022	1733	2	None	3769:3815	bigDeletion
USA/WA-CDC-UW22121729995/2022	1734	2	None	4387:4426	bigDeletion
Mongolia/UB-2893/2023	1735	2	None	6081:6119	bigDeletion
USA/WA-CDC-UW23021130184/2023	1736	2	None	1623:1875	bigDeletion
USA/WA-CDC-UW22123005255/2022	1737	2	None	3769:4018	bigDeletion
USA/WA-CDC-UW23010794213/2023	1738	2	None	3769:4018	bigDeletion
USA/WA-UW-22112332096/2022	1739	2	None	3769:3963	bigDeletion
USA/WA-PHL-030895/2022	1740	2	None	4518:4561	bigDeletion
USA/WA-PHL-032270/2023	1741	2	None	4386:4648	bigDeletion
USA/WA-CDC-UW23020444769/2023	1741	2	None	4386:4648	bigDeletion
USA/WA-CDC-UW23021919718/2023	1742	2	None	4469:4520	bigDeletion
Micronesia/Y-H2218537/2022	1743	2	None	7618:7689	bigDeletion
USA/WA-CDC-LC1004669/2023	1744	2	None	7078:7120	bigDeletion
USA/WA-CDC-UW22101684964/2022	1745	2	None	3769:4018	bigDeletion
USA/WA-CDC-UW23013142418/2023	1746	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23012504470/2023	1747	2	None	3769:4018	bigDeletion
USA/WA-CDC-UW22113064090/2022	1748	2	None	4387:4566	bigDeletion
USA/WA-CDC-LC0960323/2022	1749	2	None	7102:7221	bigDeletion
USA/WA-CDC-UW23020661983/2023	1750	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22121903712/2022	1751	2	None	4387:4648	bigDeletion
USA/WA-UW-22111143168/2022	1751	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22110191008/2022	1751	2	None	4387:4648	bigDeletion
Togo/TOG-7043/2022	1752	2	None	7110:7311	bigDeletion
USA/WA-CDC-UW23031815873/2023	1753	2	None	4387:4600	bigDeletion
Uganda/977/2023	1754	2	None	4421:4646	bigDeletion
USA/WA-CDC-UW23031805740/2023	1755	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22113043880/2022	1756	2	None	4387:4579	bigDeletion
USA/WA-CDC-UW22110679622/2022	1757	2	None	4387:4425	bigDeletion
Guadeloupe/IPP03959/2023	1758	2	None	6374:6404	bigDeletion
USA/WA-CDC-UW23020445901/2023	1759	2	None	4387:4429	bigDeletion
USA/WA-UW-22112765631/2022	1760	2	None	7187:7247	bigDeletion
USA/WA-CDC-UW23011709159/2023	1761	2	None	9535:9805	bigDeletion
CzechRepublic/NRL-s491/2023	1762	2	None	357:414	bigDeletion
Montenegro/CO-01061_MNE000_5215462202/2022	1763	2	None	4387:4525	bigDeletion
Norway/944/2023	1763	2	None	4387:4525	bigDeletion
Slovakia/TN_22_00002327/2022	1764	2	None	2551:2846	bigDeletion
Morocco/NIH/1192/2022	1765	2	None	10602:10656	bigDeletion
SintMaarten/SX-RIVM-123668/2022	1766	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW22113075732/2022	1767	2	None	4387:4648	bigDeletion
Kenya/C120996/2022	1768	2	None	5343:5566	bigDeletion
Botswana/R200B03_BHP_AAD0761/2022	1769	2	None	10311:10368	bigDeletion
Japan/Tokyo-Showa-4789/2023	1769	2	None	10311:10368	bigDeletion
Ghana/WACCBIP-GS4424/2022	1769	2	None	10311:10368	bigDeletion
Greece/3415/2023	1770	2	None	4391:4427	bigDeletion
USA/WA-IVY-G43P89W0/2022	1771	2	None	4387:4579	bigDeletion
Mexico/CMX-INMEGEN-99-248/2023	1772	2	None	4570:4619	bigDeletion
Israel/SMC-7108764/2022	1773	2	None	6392:6485	bigDeletion
USA/WA-CDC-UW23020412475/2023	1774	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW54656/2022	1775	2	None	4388:4427	bigDeletion
Bulgaria/23BG-EU_023000_Pl212/2023	1775	2	None	4388:4427	bigDeletion
Montenegro/CO-01061_MNE000_1302422302/2023	1776	2	None	4387:4525	bigDeletion
Netherlands/FL-RIVM-121305/2022	1777	2	None	6553:6776	bigDeletion
USA/WA-CDC-UW23011068138/2023	1778	2	None	3213:3332	bigDeletion
Mexico/NLE_LANGEBIO_IMSS_0596/2022	1779	2	None	6709:6752	bigDeletion
Coted-Ivoire/IPCI-DVE-E746152/2022	1780	2	None	10222:10350	bigDeletion
Malaysia/UMS-P25714/2022	1781	2	None	4387:4636	bigDeletion
USA/WA-UW-22122804140/2022	1782	2	None	4917:4975	bigDeletion
USA/WI-WSLH-2300129/2023	1783	2	None	4387:4515	bigDeletion
USA/WA-CDC-UW23012638530/2023	1784	2	None	4387:4533	bigDeletion
Finland/THL-03037/2023	1785	2	None	6879:7071	bigDeletion
Mexico/CMX-INMEGEN-99-108/2023	1786	2	None	4419:4648	bigDeletion
USA/WA-PHL-032023/2023	1786	2	None	4419:4648	bigDeletion
USA/WA-UW-22110744547/2022	1787	2	None	7158:7247	bigDeletion
Hungary/120794-UPL23-000243/2022	1788	2	None	3982:4069	bigDeletion
USA/WA-CDC-UW23011771318/2023	1789	2	None	6247:6367	bigDeletion
USA/WA-CDC-UW23011636041/2023	1790	2	None	6247:6357	bigDeletion
USA/WA-PHL-030208/2022	1791	2	None	4394:4648	bigDeletion
USA/MS-UMMC-M1000A4-526104/2022	1792	2	None	6908:6973	bigDeletion
Uruguay/DLSP_3900/2022	1793	2	None	10165:10368	bigDeletion
USA/WA-CDC-UW23012693643/2023	1794	2	None	4387:4648	bigDeletion
USA/WA-PHL-032043/2023	1794	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23012500925/2023	1795	2	None	3912:4018	bigDeletion
USA/WA-CDC-UW23010884896/2023	1796	2	None	3963:4018	bigDeletion
USA/WA-CDC-UW23020415242/2023	1797	2	None	4387:4579	bigDeletion
USA/WA-CDC-UW23010777293/2023	1798	2	None	3769:3848	bigDeletion
USA/WA-CDC-UW23031030374/2023	1799	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW34714/2023	1800	2	None	9378:9452	bigDeletion
USA/WA-CDC-UW23020383224/2023	1801	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW10557/2022	1802	2	None	4387:4648	bigDeletion
USA/WA-PHL-033067/2023	1803	2	None	4387:4589	bigDeletion
USA/WA-CDC-UW23022023519/2023	1804	2	None	4387:4569	bigDeletion
USA/WA-CDC-UW23020303172/2023	1805	2	None	6247:6507	bigDeletion
USA/WA-IVY-G43Q10L2/2023	1806	2	None	4387:4620	bigDeletion
USA/WA-UW-22112148620/2022	1807	2	None	4490:4648	bigDeletion
USA/WA-GBW-H10-011-0056/2023	1808	2	None	6854:7084	bigDeletion
Togo/TOG-BL22C19778/2022	1809	2	None	4519:4642	bigDeletion
CentralAfricanRepublic/LNBCSP024/2022	1810	2	None	4251:4566	bigDeletion
USA/WA-CDC-UW23012686436/2023	1811	2	None	4387:4579	bigDeletion
Romania/B-544847/2023	1812	2	None	4506:4658	bigDeletion
Nigeria/NCDC-NR-GL-006484/2022	1813	2	None	121:325	bigDeletion
USA/WA-PHL-031375/2022	1814	2	None	4595:4648	bigDeletion
Uruguay/DLSP_3914/2022	1814	2	None	4595:4648	bigDeletion
USA/WA-CDC-UW23020554270/2023	1815	2	None	6247:6322	bigDeletion
USA/WA-CDC-UW23010203306/2023	1816	2	None	3769:3856	bigDeletion
USA/WA-CDC-UW23010443049/2023	1817	2	None	3769:4018	bigDeletion
USA/WA-CDC-UW23021966645/2023	1818	2	None	4387:4455	bigDeletion
USA/WA-CDC-UW23011036382/2023	1819	2	None	3912:4018	bigDeletion
Ecuador/USFQ-4692/2022	1820	2	None	8348:8709	bigDeletion
USA/WA-CDC-UW22120613439/2022	1821	2	None	238:272	bigDeletion
USA/WA-S22893/2023	1822	2	None	6461:6540	bigDeletion
Luxembourg/LNS5153309/2022	1823	2	None	5713:5866	bigDeletion
USA/WA-PHL-030915/2022	1824	2	None	4472:4648	bigDeletion
USA/WA-PHL-030657/2022	1824	2	None	4472:4648	bigDeletion
USA/WA-CDC-UW23010816383/2023	1825	2	None	3769:4018	bigDeletion
USA/WA-GBW-H20-288-7523/2023	1826	2	None	6587:6641	bigDeletion
USA/WA-CDC-UW22121659730/2022	1827	2	None	4387:4586	bigDeletion
USA/WA-CDC-UW23010272925/2023	1828	2	None	3769:3818	bigDeletion
USA/WA-CDC-UW22120503978/2022	1828	2	None	3769:3818	bigDeletion
USA/WA-UW-22121693444/2022	1829	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23010684615/2023	1830	2	None	3769:4018	bigDeletion
USA/WA-CDC-UW22111181061/2022	1831	2	None	4387:4648	bigDeletion
Croatia/HZJZ_2315/2022	1832	2	None	4401:4625	bigDeletion
USA/WA-S22388/2022	1833	2	None	2243:2495	bigDeletion
USA/WA-UW-22110970711/2022	1834	2	None	4387:4476	bigDeletion
USA/WA-CDC-UW23011559522/2023	1835	2	None	3769:3855	bigDeletion
USA/WA-PHL-031597/2022	1836	2	None	4386:4648	bigDeletion
USA/WA-CDC-UW41199/2022	1837	2	None	6247:6283	bigDeletion
USA/WA-CDC-UW23012476969/2023	1838	2	None	6247:6507	bigDeletion
USA/WA-UW-22111235879/2022	1839	2	None	4387:4613	bigDeletion
USA/WA-UW-22111454762/2022	1840	2	None	4387:4579	bigDeletion
USA/WA-ASC-210991251/2022	1841	2	None	213:272	bigDeletion
USA/WA-CDC-UW22121684649/2022	1842	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23020730308/2023	1843	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23021045136/2023	1843	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23020331144/2023	1844	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW23021412573/2023	1845	2	None	6247:6415	bigDeletion
env/Austria/CeMM33927/2022	1846	2	None	3494:3693	bigDeletion
Senegal/25911528/2022	1847	2	None	6859:7035	bigDeletion
USA/SD-SDPHL-1962/2022	1847	2	None	6859:7035	bigDeletion
Greece/35721a/2022	1848	2	None	4387:4525	bigDeletion
USA/WA-PHL-023852/2022	1849	2	None	4387:4648	bigDeletion
USA/WA-PHL-023860/2022	1849	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22110684858/2022	1850	2	None	6247:6336	bigDeletion
Slovenia/23-035915-MB/2022	1851	2	None	4387:4648	bigDeletion
USA/WA-UW-22072627595/2022	1852	2	None	6553:6686	bigDeletion
USA/WA-CDC-UW22090697926/2022	1853	2	None	6296:6366	bigDeletion
USA/WA-CDC-UW22100401001/2022	1854	2	None	2544:2813	bigDeletion
USA/VI-ASC-210800984/2022	1855	2	None	135:289	bigDeletion
USA/WA-PHL-027087/2022	1856	2	None	290:344	bigDeletion
USA/WA-UW-22090173398/2022	1857	2	None	4387:4648	bigDeletion
USA/WA-PHL-021709/2022	1858	2	None	4379:4648	bigDeletion
USA/OK-PHL-0022115/2022	1859	2	None	4576:4619	bigDeletion
Kenya/ILRI_M04379/2022	1860	2	None	4402:4658	bigDeletion
Palau/PW-H2214222/2022	1861	2	None	7618:7674	bigDeletion
Bhutan/RCDC-0011/2022	1862	2	None	4387:4648	bigDeletion
Guinea/CERFIG-37779/2022	1863	2	None	4452:4613	bigDeletion
Guinea/CERFIG-37863/2022	1864	2	None	10163:10367	bigDeletion
USA/WA-PHL-030957/2022	1865	2	None	4499:4589	bigDeletion
USA/WA-UW-22112926623/2022	1866	3	None	4461:4523	bigDeletion
USA/WA-CDC-UW30857/2022	1866	3	None	4461:4523	bigDeletion
USA/WA-CDC-UW22093088445/2022	1867	2	None	6247:6350	bigDeletion
USA/WA-PHL-024129/2022	1868	2	None	4509:4552	bigDeletion
USA/WA-PHL-022997/2022	1869	2	None	4403:4624	bigDeletion
USA/WA-UW-22062162903/2022	1869	2	None	4403:4624	bigDeletion
Chile/RM-99639/2022	1870	2	None	4419:4645	bigDeletion
USA/WA-S22036/2022	1871	2	None	191:329	bigDeletion
USA/WA-CDC-UW22100329613/2022	1872	2	None	4387:4548	bigDeletion
USA/WA-PHL-027413/2022	1873	2	None	248:344	bigDeletion
USA/WA-PHL-029743/2022	1874	2	None	4387:4648	bigDeletion
HongKong/HKU-811/2022	1874	2	None	4387:4648	bigDeletion
CzechRepublic/FNP3462/2022	1875	2	None	4344:4430	bigDeletion
Jordan/RMS-R14S49/2022	1876	2	None	9482:9684	bigDeletion
USA/WA-CDC-UW22070489616/2022	1877	2	None	4402:4625	bigDeletion
TrinidadandTobago/148913/2022	1878	2	None	250:327	bigDeletion
USA/WA-UW-22091419422/2022	1879	2	None	4387:4517	bigDeletion
Kenya/SS10207/2022	1880	2	None	1337:1562	bigDeletion
Finland/THL-202217122/2022	1881	2	None	1620:1881	bigDeletion
USA/WA-PHL-027764/2022	1882	2	None	4402:4624	bigDeletion
USA/WA-PHL-025992/2022	1882	2	None	4402:4624	bigDeletion
USA/WA-UW-22062134614/2022	1882	2	None	4402:4624	bigDeletion
USA/WA-UW-22100490509/2022	1883	2	None	4387:4648	bigDeletion
USA/WY-WYPHL-22069010/2022	1884	2	None	4384:4648	bigDeletion
USA/WA-CDC-UW22100277289/2022	1885	2	None	4387:4648	bigDeletion
USA/WA-UW-22101135692/2022	1886	2	None	3871:3970	bigDeletion
USA/WA-S21560/2022	1887	2	None	2504:2832	bigDeletion
USA/WA-CDC-UW22092763033/2022	1888	2	None	6247:6427	bigDeletion
USA/WA-UW-22060857833/2022	1889	2	None	2245:2309	bigDeletion
USA/WA-CDC-UW22071480374/2022	1889	2	None	2245:2309	bigDeletion
USA/WA-CDC-UW22100499370/2022	1890	2	None	4428:4648	bigDeletion
Georgia/Tb-sNGS5339/2022	1890	2	None	4428:4648	bigDeletion
USA/WA-CDC-UW22091173063/2022	1891	2	None	6247:6507	bigDeletion
Japan/TKYmbc7038/2022	1892	2	None	10274:10309	bigDeletion
USA/WA-CDC-UW22112973589/2022	1893	2	None	4387:4648	bigDeletion
USA/WA-PHL-027729/2022	1894	2	None	1337:1562	bigDeletion
Belize/GMI-9321491/2022	1895	2	None	10146:10384	bigDeletion
USA/WA-PHL-027100/2022	1896	2	None	4379:4648	bigDeletion
USA/WA-PHL-030925/2022	1897	2	None	4499:4589	bigDeletion
USA/WA-S22317/2022	1898	2	None	2265:2337	bigDeletion
USA/WA-CDC-UW22060403792/2022	1899	3	None	8709:8774	bigDeletion
USA/WA-CDC-UW22111512679/2022	1899	3	None	8709:8774	bigDeletion
USA/WA-UW-22080426026/2022	1899	3	None	8709:8774	bigDeletion
USA/WA-UW-22072851600/2022	1899	3	None	8709:8774	bigDeletion
Taiwan/NCKUH-061022011336/2022	1900	2	None	4530:4646	bigDeletion
USA/WA-PHL-027157/2022	1901	2	None	4387:4648	bigDeletion
USA/WA-UW-22091239513/2022	1902	2	None	8717:8774	bigDeletion
USA/WA-UW-22072512458/2022	1902	2	None	8717:8774	bigDeletion
USA/WA-UW-22071029165/2022	1903	2	None	4245:4302	bigDeletion
USA/WA-CDC-UW22082704824/2022	1904	2	None	8691:8723	bigDeletion
DominicanRepublic/2009188-LNSPDD/2022	1905	2	None	4444:4505	bigDeletion
USA/WA-UW-22090110536/2022	1905	2	None	4444:4505	bigDeletion
USA/WA-UW-22062247172/2022	1905	2	None	4444:4505	bigDeletion
USA/WA-UW-22072570375/2022	1905	2	None	4444:4505	bigDeletion
USA/WA-CDC-UW22100547946/2022	1905	2	None	4444:4505	bigDeletion
USA/WA-CDC-UW22081767264/2022	1906	2	None	4387:4468	bigDeletion
USA/WA-UW-22072772574/2022	1907	2	None	1337:1405	bigDeletion
USA/WA-S21893/2022	1908	2	None	4472:4610	bigDeletion
USA/WA-PHL-030648/2022	1909	2	None	4440:4648	bigDeletion
USA/WA-CDC-UW22091296767/2022	1910	2	None	4387:4648	bigDeletion
USA/WA-PHL-027769/2022	1911	2	None	1337:1562	bigDeletion
USA/WA-CDC-UW22121830872/2022	1912	2	None	4387:4584	bigDeletion
USA/WA-CDC-UW22092692121/2022	1913	2	None	4387:4648	bigDeletion
USA/WA-PHL-029638/2022	1914	3	None	4387:4648	bigDeletion
USA/WA-CDC-UW22100411205/2022	1914	3	None	4387:4648	bigDeletion
USA/WA-CDC-UW22111936725/2022	1915	2	None	1337:1383	bigDeletion
USA/WA-UW-22110746248/2022	1916	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22100546308/2022	1917	2	None	4387:4648	bigDeletion
USA/WA-UW-22092967403/2022	1918	2	None	6247:6344	bigDeletion
USA/WA-UW-22082076048/2022	1918	2	None	6247:6344	bigDeletion
USA/WA-UW-22072899020/2022	1919	2	None	4387:4648	bigDeletion
Spain/MD-HULP-061566731/2022	1920	2	None	4351:4620	bigDeletion
Brazil/SP-IB_CEVC_2202762/2022	1921	2	None	4419:4641	bigDeletion
USA/WA-UW-22100677415/2022	1922	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22081627159/2022	1923	2	None	6247:6350	bigDeletion
USA/WA-UW-22081258535/2022	1923	2	None	6247:6350	bigDeletion
USA/WA-UW-22082367421/2022	1924	4	None	4502:4549	bigDeletion
