strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
USA/WA-CDC-UW23032954898/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AR-CDC-QDX47417957/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011857875/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-CDC-LC0993749/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033025/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CT-DPH-1146469001/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031082887/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030770944/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028545/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-89364/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47820473/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IN-CDC-LC1028429/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043310/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031577557/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-62019/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032392453/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029130/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-79297/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033053/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022465228/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46992406/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-011-5646/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033039/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032239573/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-284-7673/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-04458/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032455338/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-92293/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032447785/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DC-CDC-2-6966362/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-CDC-VSX-A073976/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/FL-CDC-QDX48316427/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032197/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IA-SHL-2247004/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IA-SHL-2251829/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
France/NOR-IPP03332/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020833689/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030694684/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030859046/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020834322/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030737911/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024831/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1005493/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Guam/GU-H2320150/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Guam/GU-H2320149/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022537830/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022546576/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1004694/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031116934/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46448208/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022223510/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022769216/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022856875/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-MTPHL-4086581/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-VTVAS3-GSC42549/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46276313/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0998651/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028529/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029147/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020920433/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/VA-VTVAS3-GSC42173/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030721862/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0994444/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031086999/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020344700/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020357698/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-CDC-LC1018556/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-BOL-M23017374/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ID-IBL-875590/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ID-CDC-2-6941512/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0996358/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-37133/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WI-CDC-VSX-A063112/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010287/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031488011/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032594/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022775517/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22898/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22889/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22915/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033041481/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AL-CDC-QDX47091024/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031419026/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033155379/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033083248/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032910757/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/TN-CDC-QDX47869768/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033192480/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030844286/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22122291912/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22122632189/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22122285109/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22122249422/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22122215697/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030450128/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031483615/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020369465/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029143/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-CDC-LC1001953/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030661848/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033045/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033035/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033000/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021564588/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021475675/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-CDC-LC1029096/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033178730/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022334579/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017950/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021508808/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030681326/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
CaboVerde/SV0019/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022229015/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AR-PHL-M00621189-F1-1/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1008196/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-MTPHL-4086166/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-MDH-34495/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-88269/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-ASC-210972429/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020210137/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22832/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22833/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030427148/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-58402/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035411/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CO-CDC-VSX-A061765/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Lithuania/MB230308_0034/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-VSX-A079015/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033098/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030906652/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031176286/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029180/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031488022/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SD-SDPHL-2640/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MD-CDC-QDX48192681/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033185716/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1025174/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032876437/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032720150/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-83469/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-51121/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031315270/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032519820/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MA-CDC-814327298/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/UT-UPHL-230303880966/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-62235/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-30848/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020499980/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020309406/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021553179/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-DHSS-B1268104/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX45962544/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1025175/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47312316/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030760169/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022721081/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47312319/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47312321/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47312320/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/FL-CDC-LC0996602/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021583498/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022640307/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
NorthernMarianaIslands/MP-CDC-2-6966157/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030486747/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030820072/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033079986/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032540816/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022896832/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030831271/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22705/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22719/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014320/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020300728/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030893440/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028307/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021591493/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022355647/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021638047/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022307274/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877607/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030902513/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031362011/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48144186/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032962/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-97434/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033171201/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032531249/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032332338/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-89975/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-CDC-LC1002125/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-CDC-LC0978963/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MA-CDCBI-CRSP_AMJAFILAO6VJUEDQ/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX45593469/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/RI-RISHL-E06059/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030178524/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MA-CDCBI-CRSP_LVALX6U4F2UWVSI2/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SD-CDC-2-6942403/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NH-CDC-LC1006554/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030476197/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-CDC-LC0996038/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46179472/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1005473/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020201885/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030361581/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-011-3186/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021515915/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22725/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22744/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22756/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22760/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22780/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Kuwait/AH-USAFSAM-S21332/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030819057/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/UT-UPHL-205739/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-35179/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-63869/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020389239/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-CDC-LC1015978/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020357351/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020388174/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022855650/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
TrinidadandTobago/417895/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/VT-ASC-210971463/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022693155/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-MDH-35027/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033020956/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SD-CDC-2-6942515/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47820478/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/FL-CDC-QDX48193219/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031310032/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030147795/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1016376/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030853125/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/OH-IVY-G43Q16Z1/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX45530364/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CT-Yale-24139/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022741496/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021566603/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-VSX-A078923/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021579/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010279/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030815988/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020581470/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010281/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021645/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017698/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021970/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021992/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017733/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030779887/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1018243/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024667/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1018264/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017714/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022740247/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022453151/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043298/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043316/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030111426/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031411097/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029547/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031574052/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032336320/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-29952/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-00524/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-11992/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-83051/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033191387/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
SintMaarten/SX-RIVM-125216/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/VA-VTVAS3-GSC42349/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033026/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ID-IBL-876603/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030349380/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030304113/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030916142/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1025167/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030877798/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031130445/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030489012/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031592291/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23010370652/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030475160/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22809/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22826/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22822/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020568241/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030304392/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020586266/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028555/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021633/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-35345/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032358298/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CO-CDPHE-2103799238/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CT-Yale-23549/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022451870/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022441654/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ME-HETL-J17771/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024882/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030935331/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-030849/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-030829/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021438024/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1008216/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022237996/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CA-HLX-STM-QCRPT9FNP/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/UT-UPHL-858312/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AZ-ASU99584/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031244690/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031418722/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
