strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
USA/GA-CDC-STM-000073367/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/SC-355CFA07AXS/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-CDC-ASC210025245/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-UAB-GX205/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-CDC-ASC210015181/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-UAB-GX322/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/RI-CDC-LC0100702/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-CDC-ASC210036440/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-Mobile-SL-21070260002/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AR-UMGC-4730/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KS-KHEL-2190/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KY-KSPHL-100647/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Mexico/NLE_IBT_IMSS_1749/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IL-C21WGS2034/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-ODH-SC1059957/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-MMB09613639/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-Baldwin-SL-21051860005/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-Baldwin-SL-21050560016/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042913276/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-6648/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NC-CDC-STM-000005816/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OK-CDC-ASC210075358/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100197925/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-VA20210105/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S5792/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042113140/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041483414/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041692033/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-TP2XTFUH5RT3XSSZ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042622773/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040921981/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042061239/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040738476/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042635554/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21043070653/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-Z6Y3GWRL2ZV6YBHR/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-7IS7OHAFYHVLD2VF/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050390921/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-R5GLLYJ7GELZQNXJ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-KJYS5WGI7QT3STWQ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042860059/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041381286/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042115910/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6908/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042954369/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042918715/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-7P4FMYNWZHJI7EUN/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-O6MGE4TDYGO7J5RU/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-O2WE7JWLKDSWNTXG/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-V3RPFC3YVJPK2ZBY/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-VJVP7WSLVWTGBBTW/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-SSPVC7G23TA6ARVP/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-BMYDN6RR6Q6EMHEK/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-BEPFV44VL7FYIPVD/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-YN7ZMWTI44P3RTTU/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052528804/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-001032/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8783/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042810169/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050422813/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052550566/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8782/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21052783245/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8800/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8799/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-2D4BM5W2HYFU6KSM/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-VSPBYWU22DJG7RHQ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-VMIM5KBWZNKBZ6WE/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-4M4OITU3P73AFHFB/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-YNZCLGQ6OGKGTAXL/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-3ZCHFXP4QMEJUSXU/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-KXCLIC3ZKEPE5JHK/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-LXY4RENJARNBDMF3/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-L2VDBGTFPOUTHBHF/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-MXOC6OXBJYMWYGBS/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050690676/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-VUO7HH576Q37NFDZ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-ICE5H4YTHGCFU2F2/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8946/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-NU2GA3HV2Q5QL4HY/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052506498/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-001008/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9044/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9413/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041798514/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041206883/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041662457/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-ASC210044677/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-JBXC3ZHPHHDIN2GV/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040501915/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21043026583/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MI-CDC-STM-000038836/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051237359/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000473/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/HI-H212777/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042009617/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041747546/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041614428/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050346777/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050683217/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000742/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-CDC-ASC210172941/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AL-CDC-FG-082346/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21061620923/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042181905/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041574512/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-E56BWYFADZ5FITBN/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-BOZWDR27FG3P5ZVM/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-ETTNOZP7ZQK2JUBN/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-2TWN22YU3D5K6CTS/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051080624/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042976038/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042999806/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051087493/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050539531/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7581/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042956118/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041504139/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041953654/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042173440/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041219735/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7425/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7426/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6987/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21043084102/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21043073468/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042614405/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-OHSU-212290667/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041941354/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042628426/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050574046/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000784/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-CDC-QDX25930992/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041748819/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041968820/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042295161/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-CDC-LC0060087/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9947/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9959/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21072107397/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21072126112/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041990520/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-OHSU-SMH187/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000781/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9905/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000783/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX25952415/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX25726252/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/SD-SDPHL-0412/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/SD-CDC-2-4611187/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KS-KHEL-3084/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KS-CDC-ASC210156002/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-VTS6ROLDFWEECFVO/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-XXAKRIDGR5QSN3TM/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0105451/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CA-CDPH-3000117539/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0058766/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000832/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-212300063/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX26446439/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0126196/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-212100267/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-OHSU-12768/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-OHSU-212420438/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX27388217/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9316/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9313/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9314/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-211870297/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OR-OHSU-212000107/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-212000330/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-211870406/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-212000289/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/TX-DSHS-3430/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/UT-UPHL-210701598279/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-CDC-ASC210025793/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/TX-CDC-ASC210022582/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-67384/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040507627/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042051353/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051101655/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041499438/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042204668/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040974246/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041059045/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042095720/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040890614/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040895270/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041550950/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041956791/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042807116/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042070770/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040875219/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050472369/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042742705/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042667390/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050335247/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050349855/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050380920/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050351816/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042213600/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051029182/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042538769/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041407940/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041445568/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041593047/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042037150/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051818545/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21052173231/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042346168/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051513328/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050332241/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051107049/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051182550/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051191625/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051286176/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050500799/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050530703/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042222353/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051351338/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050504286/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051869812/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052700763/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051583349/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051133883/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051781284/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051717542/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052406915/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042294683/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8827/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051583011/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-T5SQANWFVKWBUDR2/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-ZUUQQWYEV6ILCLR5/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-GY7VV27GCKYHQHXQ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-K2RFH6LT7CFVE7HJ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8653/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8780/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8639/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8638/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CT-CDC-ASC210160335/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CT-CDC-ASC210160339/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MS-CDC-ASC210013476/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ND-NDDH-3365/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IL-S21WGS4175/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/LA-CDC-QDX26299873/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040505492/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-MTPHL-21310101/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-037219/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9225/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-MTPHL-21410255/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-HSSHS2L3LHKVJKUN/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PROV-1335/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040507046/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040504168/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042931486/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041238387/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041946612/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-67370/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040795329/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041958619/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-JAHSDZ2LPWK4EIGP/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-2CTU2XHQAC5KUSAE/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-4LM2CXPER66CRHSC/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-4YMZ5P4NADZGWXQO/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-W4XQK24CTPJ54FU3/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8209/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9115/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051430932/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-YXYBWNQJLWNJD4H7/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-XX7HWM7K2I36NBQ4/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042289296/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042131843/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6357/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041924924/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040586078/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041469625/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21043024901/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050533112/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051237125/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050559569/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042369939/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0044975/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-ZU47G4DS6D6XIFER/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-BMP6DUYDYAP76HRW/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-MTKA3HCXS7UBIVXL/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-UY7X27I2MWRUYKUG/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-RKFGPBN3GVHMQWDJ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-RXVCXQLVHE2SUJGP/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050677472/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042049373/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-RAH2GY4ASO6KHNFG/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7563/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0044894/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-T44T2P4D7TJXVRXZ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-RHXCXWOMTQGRQLXP/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
