strain	cluster	depth	ORF1b_misStops	ORF1b_deletions	ORF1b_koType
USA/CT-Yale-S105/2021	824	2	None	19275:19570	bigDeletion
USA/CT-Yale-S106/2021	824	2	None	19275:19570	bigDeletion
Guatemala/20835/2021	825	2	None	19493:19570	bigDeletion
USA/AR-CDC-QDX23678048/2021	826	2	None	16186:16444	bigDeletion
USA/MS-UMMC-S512A3-505726/2021	827	2	None	13397:13506	bigDeletion
USA/WA-PHL-000708/2021	828	2	None	19297:19551	bigDeletion
USA/CT-Yale-1891/2021	829	2	None	16203:16319	bigDeletion
Bahamas/48026/2021	830	2	None	16341:16391	bigDeletion
USA/CT-Yale-1865/2021	831	3	None	16203:16421	bigDeletion
USA/CT-Yale-2115/2021	831	3	None	16203:16421	bigDeletion
USA/CT-Yale-3725/2021	832	2	None	21438:21664	bigDeletion
USA/CT-Yale-3060/2021	833	2	None	16203:16324	bigDeletion
USA/MI-MDHHS-SC28933/2021	834	2	None	16498:16758	bigDeletion
USA/RI-CDCBI-RIDOH_10476/2021	835	2	None	19275:19570	bigDeletion
USA/RI-CDCBI-RIDOH_10462/2021	835	2	None	19275:19570	bigDeletion
USA/AZ-TG983352/2021	836	2	None	18010:18249	bigDeletion
USA/AZ-TG983430/2021	837	2	None	17995:18192	bigDeletion
USA/NJ-CDC-ASC210076338/2021	838	2	None	19419:19459	bigDeletion
USA/OR-OHSU-211800343/2021	839	2	None	19291:19551	bigDeletion
USA/AZ-TG908070/2021	840	2	None	21438:21594	bigDeletion
USA/WA-CDC-LC0044816/2021	841	2	None	20677:21562	bigDeletion
USA/WA-CDC-UW21050386134/2021	842	2	None	19292:19345	bigDeletion
USA/WA-S9465/2021	843	2	None	19293:19551	bigDeletion
USA/WA-CDC-UW21051273445/2021	843	2	None	19293:19551	bigDeletion
USA/WA-CDC-UW21051227537/2021	844	2	None	19292:19551	bigDeletion
USA/MA-CDCBI-CRSP_01700/2021	845	2	None	16226:16366	bigDeletion
USA/KY-GD-081021-21072941936/2021	845	2	None	16226:16366	bigDeletion
USA/RI-CDCBI-RIDOH_10519/2021	846	2	None	19275:19543	bigDeletion
USA/RI-RISHL-E01231/2021	847	2	None	19292:19553	bigDeletion
USA/RI-RISHL-E01353/2021	848	2	None	19292:19367	bigDeletion
USA/RI-CDC-ASC210232766/2021	849	2	None	13432:13534	bigDeletion
USA/PA-CDC-QDX24042139/2021	850	2	None	19275:19570	bigDeletion
USA/ND-NDDH-01439/2021	850	2	None	19275:19570	bigDeletion
USA/WA-PHL-001004/2021	851	2	None	13363:13625	bigDeletion
USA/OR-OHSU-211820364/2021	852	2	None	19292:19551	bigDeletion
deer/USA/NY-WTD_165733/2021	853	2	None	13401:13485	bigDeletion
Australia/NSW-R0282/2021	854	2	None	20596:20767	bigDeletion
USA/MA-MASPHL-02978/2021	855	2	None	19406:19454	bigDeletion
USA/NC-ECU-CORVASEQ-ECU25456/2021	856	2	None	19290:19557	bigDeletion
USA/WA-UW-67373/2021	857	2	None	19342:19551	bigDeletion
USA/WA-S6394/2021	857	2	None	19342:19551	bigDeletion
USA/WA-UW-21051451774/2021	858	2	None	19292:19551	bigDeletion
USA/WA-UW-21051512466/2021	858	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21060777713/2021	859	3	None	17785:17817	bigDeletion
USA/WA-CDC-UW21060783873/2021	859	3	None	17785:17817	bigDeletion
USA/WA-Curative-025178/2021	860	2	None	19292:19551	bigDeletion
USA/WA-Curative-059320/2021	861	2	None	19293:19551	bigDeletion
USA/WA-Curative-086406/2021	861	2	None	19293:19551	bigDeletion
USA/WA-S9572/2021	861	2	None	19293:19551	bigDeletion
USA/WA-Curative-068786/2021	861	2	None	19293:19551	bigDeletion
USA/WA-UW-21042641359/2021	862	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051365877/2021	863	2	None	19341:19388	bigDeletion
USA/WA-S8605/2021	864	3	None	19390:19459	bigDeletion
USA/WA-S8454/2021	864	3	None	19390:19459	bigDeletion
USA/WA-S8607/2021	864	3	None	19390:19459	bigDeletion
USA/WA-S9412/2021	865	2	None	19294:19429	bigDeletion
USA/WA-S9254/2021	865	2	None	19294:19429	bigDeletion
USA/WA-Curative-092079/2021	866	2	None	19292:19551	bigDeletion
USA/WA-CDC-FG-034315/2021	867	3	None	21446:21485	bigDeletion
USA/WA-CDC-FG-034362/2021	867	3	None	21446:21485	bigDeletion
USA/WA-CDC-FG-035890/2021	867	3	None	21446:21485	bigDeletion
USA/WA-CDC-FG-035685/2021	867	3	None	21446:21485	bigDeletion
USA/WA-UW-21050572929/2021	868	2	None	19290:19558	bigDeletion
USA/WA-CDC-UW21050464579/2021	869	3	None	19448:19551	bigDeletion
USA/WA-UW-21042881786/2021	869	3	None	19448:19551	bigDeletion
USA/WA-UW-21050354972/2021	870	2	None	19489:19551	bigDeletion
USA/WA-S8215/2021	871	2	None	19323:19359	bigDeletion
USA/WA-UW-21050118009/2021	871	2	None	19323:19359	bigDeletion
USA/WA-S8207/2021	871	2	None	19323:19359	bigDeletion
USA/WA-PROV-1345/2021	872	2	None	19290:19433	bigDeletion
USA/WA-UW-21042805344/2021	872	2	None	19290:19433	bigDeletion
USA/WA-S8292/2021	873	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051247395/2021	874	2	None	19292:19551	bigDeletion
USA/WA-S8457/2021	875	2	None	20248:20427	bigDeletion
USA/WA-S8734/2021	876	2	None	19512:19551	bigDeletion
USA/WA-S8633/2021	876	2	None	19512:19551	bigDeletion
USA/WA-CDC-UW21052420095/2021	876	2	None	19512:19551	bigDeletion
USA/WA-S8730/2021	876	2	None	19512:19551	bigDeletion
USA/WA-UW-21042912060/2021	877	2	None	19472:19551	bigDeletion
USA/WA-CDC-UW21060252111/2021	878	2	None	20069:20180	bigDeletion
USA/WA-CDC-UW21051249691/2021	879	2	None	19302:19551	bigDeletion
USA/WA-UW-21051370889/2021	880	2	None	19360:19551	bigDeletion
USA/WA-Altius-ALTCOV-753JQR6OT6PKH2SJ/2021	881	2	None	13503:13546	bigDeletion
USA/WA-CDC-UW21062529437/2021	882	2	None	13435:13477	bigDeletion
USA/WA-PROV-1313/2021	883	2	None	19390:19462	bigDeletion
USA/WA-PROV-1350/2021	883	2	None	19390:19462	bigDeletion
USA/WA-OHSU-212100283/2021	883	2	None	19390:19462	bigDeletion
USA/WA-PROV-1320/2021	883	2	None	19390:19462	bigDeletion
USA/WA-PROV-1302/2021	883	2	None	19390:19462	bigDeletion
USA/WA-PROV-1351/2021	883	2	None	19390:19462	bigDeletion
USA/WA-PROV-1361/2021	883	2	None	19390:19462	bigDeletion
USA/WA-PROV-1338/2021	883	2	None	19390:19462	bigDeletion
USA/WA-PROV-1292/2021	883	2	None	19390:19462	bigDeletion
USA/WA-CDC-UW21051791950/2021	884	2	None	19292:19551	bigDeletion
USA/WA-UW-21042827129/2021	885	2	None	19292:19551	bigDeletion
USA/WA-S8342/2021	886	3	None	19292:19551	bigDeletion
USA/WA-S9221/2021	886	3	None	19292:19551	bigDeletion
USA/WA-UW-21042637775/2021	887	2	None	21449:21667	bigDeletion
USA/WA-UW-21042792579/2021	888	2	None	19481:19535	bigDeletion
USA/WA-CDC-UW21050635771/2021	889	4	None	19292:19493	bigDeletion
USA/WA-UW-21042781390/2021	889	4	None	19292:19493	bigDeletion
USA/WA-UW-67157/2021	889	4	None	19292:19493	bigDeletion
USA/WA-CDC-UW21050674095/2021	889	4	None	19292:19493	bigDeletion
USA/WA-UW-21042336611/2021	890	2	None	19292:19558	bigDeletion
USA/WA-UW-21051041767/2021	891	2	None	19822:19997	bigDeletion
USA/WA-S8830/2021	892	2	None	19297:19466	bigDeletion
USA/WA-CDC-UW21051714647/2021	892	2	None	19297:19466	bigDeletion
USA/WA-UW-21042617332/2021	892	2	None	19297:19466	bigDeletion
USA/WA-S8757/2021	893	2	None	19317:19347	bigDeletion
USA/WA-S5549/2021	893	2	None	19317:19347	bigDeletion
USA/WA-S6821/2021	893	2	None	19317:19347	bigDeletion
USA/WA-S5992/2021	893	2	None	19317:19347	bigDeletion
USA/WA-S7428/2021	893	2	None	19317:19347	bigDeletion
USA/WA-S8378/2021	893	2	None	19317:19347	bigDeletion
USA/WA-S6871/2021	893	2	None	19317:19347	bigDeletion
USA/WA-S6833/2021	893	2	None	19317:19347	bigDeletion
USA/WA-UW-2021040306663/2021	894	2	None	13529:13567	bigDeletion
DominicanRepublic/Yale-2285/2021	895	2	None	16200:16422	bigDeletion
USA/ND-NDDH-0393/2021	896	2	None	19275:19570	bigDeletion
USA/ND-NDDH-0452/2021	897	2	None	19275:19570	bigDeletion
USA/ND-NDDH-0933/2021	897	2	None	19275:19570	bigDeletion
USA/IA-SHL-1713547/2021	898	2	None	13378:13469	bigDeletion
USA/IA-SHL-1595893/2021	898	2	None	13378:13469	bigDeletion
USA/AL-Mobile-SL-21041360020/2021	899	2	None	19297:19350	bigDeletion
USA/ND-NDDH-01788/2021	900	2	None	19275:19570	bigDeletion
USA/WY-WYPHL-21031216/2021	901	2	None	19275:19570	bigDeletion
USA/NJ-PHEL-P21-13490/2021	902	2	None	19275:19570	bigDeletion
USA/WY-WYPHL-21035824/2021	902	2	None	19275:19570	bigDeletion
USA/PA-CDC-4000923-001/2021	903	2	None	14209:14504	bigDeletion
PuertoRico/PR-Yale-5736/2021	904	2	None	17130:17406	bigDeletion
USA/DE-DHSS-B1061863/2021	905	2	None	19275:19570	bigDeletion
USA/WY-WYPHL-21033084/2021	906	2	None	19275:19570	bigDeletion
USA/WA-CDC-UW21052376236/2021	907	2	None	19396:19551	bigDeletion
USA/CT-Yale-1554/2021	908	2	None	19290:19551	bigDeletion
USA/CT-Yale-3016/2021	908	2	None	19290:19551	bigDeletion
USA/CT-Yale-3413/2021	908	2	None	19290:19551	bigDeletion
USA/AL-Baldwin-SL-21041560014/2021	909	2	None	19315:19551	bigDeletion
U.S.VirginIslands/VI-Yale-5604/2021	910	2	None	19275:19570	bigDeletion
USA/WA-GD-SID-21052446941/2021	911	2	None	21521:21551	bigDeletion
USA/WY-WYPHL-21030567/2021	912	2	None	19290:19566	bigDeletion
USA/NJ-PHEL-P21-11332/2021	912	2	None	19290:19566	bigDeletion
USA/WA-Altius-ALTCOV-BO2VGCTCK52OJGX4/2021	913	2	None	19934:20180	bigDeletion
USA/WA-Altius-ALTCOV-L6YNTCUBMWOHYIQF/2021	914	2	None	19928:20035	bigDeletion
USA/WY-WYPHL-21026444/2021	915	3	None	19290:19557	bigDeletion
USA/DC-DFS-PHL-0396/2021	915	3	None	19290:19557	bigDeletion
USA/WY-WPHL-21026496/2021	915	3	None	19290:19557	bigDeletion
USA/WA-S6586/2021	915	3	None	19290:19557	bigDeletion
USA/WA-UW-67793/2021	916	2	None	19292:19551	bigDeletion
Bahamas/48015/2021	917	2	None	16204:16239	bigDeletion
USA/WA-UW-21042981706/2021	918	2	None	19292:19398	bigDeletion
USA/WA-UW-21051426156/2021	919	3	None	19498:19551	bigDeletion
USA/WA-S8285/2021	919	3	None	19498:19551	bigDeletion
USA/TN-VUMC-002224/2021	920	2	None	14207:14282	bigDeletion
USA/WA-S9112/2021	921	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051226243/2021	922	3	None	19292:19551	bigDeletion
USA/WA-S8284/2021	922	3	None	19292:19551	bigDeletion
USA/WA-S8194/2021	922	3	None	19292:19551	bigDeletion
USA/WA-UW-21051430383/2021	922	3	None	19292:19551	bigDeletion
USA/WA-UW-21050576147/2021	922	3	None	19292:19551	bigDeletion
USA/WA-S8195/2021	923	2	None	19292:19427	bigDeletion
USA/WA-UW-21042720608/2021	924	2	None	19292:19331	bigDeletion
USA/DE-DHSS-B1099526/2021	924	2	None	19292:19331	bigDeletion
USA/WA-UW-21050557550/2021	925	2	None	19292:19551	bigDeletion
USA/WA-S8105/2021	926	3	None	19312:19387	bigDeletion
USA/WA-CDC-UW21052000095/2021	926	3	None	19312:19387	bigDeletion
USA/WA-S8481/2021	926	3	None	19312:19387	bigDeletion
USA/WA-CDC-UW21051796988/2021	927	2	None	19292:19551	bigDeletion
USA/WA-UW-21050546129/2021	928	2	None	19417:19579	bigDeletion
USA/WA-CDC-UW21062456417/2021	929	2	None	13535:13567	bigDeletion
USA/WA-S7446/2021	930	2	None	19292:19551	bigDeletion
USA/WA-S7443/2021	930	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051276724/2021	931	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051784424/2021	931	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051238590/2021	931	3	None	19292:19551	bigDeletion
USA/WA-S9998/2021	932	3	None	19297:19406	bigDeletion
USA/WA-S9680/2021	932	3	None	19297:19406	bigDeletion
USA/WA-S9691/2021	932	3	None	19297:19406	bigDeletion
USA/WA-S9720/2021	932	3	None	19297:19406	bigDeletion
USA/WA-S10010/2021	932	3	None	19297:19406	bigDeletion
USA/WA-S10476/2021	933	2	None	19292:19551	bigDeletion
USA/WA-S10032/2021	934	2	None	19292:19551	bigDeletion
USA/WA-S9977/2021	935	3	None	19396:19439	bigDeletion
USA/WA-S9993/2021	935	3	None	19396:19439	bigDeletion
USA/WA-UW-21042657166/2021	936	2	None	19292:19551	bigDeletion
USA/NJ-PHEL-P21-9472/2021	936	2	None	19292:19551	bigDeletion
USA/MS-UMMC-M585D6-504938/2021	937	2	None	19292:19551	bigDeletion
USA/WA-S6402/2021	938	2	None	19292:19557	bigDeletion
USA/WA-CDC-UW21043028294/2021	938	2	None	19292:19557	bigDeletion
USA/WA-UW-21042001024/2021	938	2	None	19292:19557	bigDeletion
USA/WA-UW-21041927223/2021	939	2	None	21236:21308	bigDeletion
USA/WA-S5869/2021	940	3	None	19357:19387	bigDeletion
USA/WA-CDC-UW21042754616/2021	940	3	None	19357:19387	bigDeletion
USA/WA-S6979/2021	940	3	None	19357:19387	bigDeletion
USA/NM-NMDOH-2021115958/2021	940	3	None	19357:19387	bigDeletion
USA/WA-PHL-000489/2021	940	3	None	19357:19387	bigDeletion
USA/WA-S8071/2021	940	3	None	19357:19387	bigDeletion
USA/WA-S8053/2021	940	3	None	19357:19387	bigDeletion
USA/WA-S6736/2021	940	3	None	19357:19387	bigDeletion
USA/NM-DOH-2021088351/2021	941	2	None	19289:19495	bigDeletion
USA/NM-NMDOH-2021091407/2021	941	2	None	19289:19495	bigDeletion
USA/WA-S7717/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S6766/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S8033/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S6729/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S6767/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S7320/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S7309/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S9748/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S10021/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S9751/2021	942	4	None	19382:19444	bigDeletion
USA/WA-S7689/2021	943	2	None	19292:19345	bigDeletion
USA/WA-S7777/2021	943	2	None	19292:19345	bigDeletion
USA/WA-S6763/2021	944	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050116173/2021	945	2	None	19292:19435	bigDeletion
USA/WA-CDC-UW21050378165/2021	945	2	None	19292:19435	bigDeletion
USA/WA-S7258/2021	946	2	None	19293:19327	bigDeletion
USA/WA-S6415/2021	946	2	None	19293:19327	bigDeletion
USA/WA-S6795/2021	946	2	None	19293:19327	bigDeletion
USA/WA-CDC-UW21043093624/2021	946	2	None	19293:19327	bigDeletion
USA/WA-CDC-UW21052400833/2021	946	2	None	19293:19327	bigDeletion
USA/WA-UW-21052786537/2021	946	2	None	19293:19327	bigDeletion
USA/WA-CDC-UW21051317343/2021	947	2	None	19292:19477	bigDeletion
USA/WA-UW-21052792626/2021	947	2	None	19292:19477	bigDeletion
USA/WA-S6712/2021	948	3	None	19293:19492	bigDeletion
USA/WA-S6944/2021	948	3	None	19293:19492	bigDeletion
USA/WA-S6917/2021	948	3	None	19293:19492	bigDeletion
USA/OR-OHSU-212000129/2021	948	3	None	19293:19492	bigDeletion
USA/WA-S7577/2021	948	3	None	19293:19492	bigDeletion
USA/WA-Curative-094668/2021	948	3	None	19293:19492	bigDeletion
USA/WA-OHSU-211930469/2021	948	3	None	19293:19492	bigDeletion
USA/WA-OHSU-211950407/2021	948	3	None	19293:19492	bigDeletion
USA/WA-OHSU-211930359/2021	948	3	None	19293:19492	bigDeletion
USA/WA-OHSU-211950068/2021	948	3	None	19293:19492	bigDeletion
USA/WA-OHSU-212070186/2021	948	3	None	19293:19492	bigDeletion
USA/WA-UW-21042519286/2021	949	2	None	19494:19551	bigDeletion
USA/WA-CDC-UW21051729677/2021	950	2	None	19330:19387	bigDeletion
USA/WA-S8092/2021	951	2	None	19317:19551	bigDeletion
USA/WA-OHSU-212100123/2021	952	2	None	19290:19551	bigDeletion
USA/WA-Curative-064493/2021	953	2	None	19292:19551	bigDeletion
USA/CT-Yale-4975/2021	953	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050616466/2021	954	3	None	19292:19551	bigDeletion
USA/WA-S8225/2021	954	3	None	19292:19551	bigDeletion
USA/WA-OHSU-211800448/2021	954	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051211487/2021	955	2	None	19292:19551	bigDeletion
USA/WA-S8091/2021	956	2	None	19294:19429	bigDeletion
USA/WA-S7524/2021	956	2	None	19294:19429	bigDeletion
USA/WA-S7538/2021	956	2	None	19294:19429	bigDeletion
USA/WA-S7535/2021	956	2	None	19294:19429	bigDeletion
USA/WA-PROV-1019/2021	956	2	None	19294:19429	bigDeletion
USA/WA-S8093/2021	956	2	None	19294:19429	bigDeletion
USA/OR-OHSU-212070280/2021	957	2	None	19290:19551	bigDeletion
USA/WA-Altius-ALTCOV-WTQLJASANM7UPKFR/2021	958	2	None	13478:13519	bigDeletion
USA/WA-S7974/2021	959	2	None	19292:19553	bigDeletion
USA/OR-OHSU-212150858/2021	960	2	None	19290:19551	bigDeletion
USA/WA-S8393/2021	961	2	None	19292:19379	bigDeletion
USA/OR-OHSU-212460691/2021	962	3	None	19329:19551	bigDeletion
USA/OR-OHSU-212310543/2021	962	3	None	19329:19551	bigDeletion
USA/WA-OHSU-212310542/2021	962	3	None	19329:19551	bigDeletion
USA/WA-S9212/2021	963	2	None	19330:19394	bigDeletion
USA/WA-S9219/2021	963	2	None	19330:19394	bigDeletion
USA/WA-CDC-UW21061488246/2021	964	2	None	13394:13606	bigDeletion
USA/WA-S8550/2021	965	2	None	19361:19460	bigDeletion
USA/WA-S8959/2021	965	2	None	19361:19460	bigDeletion
USA/WA-S8961/2021	965	2	None	19361:19460	bigDeletion
USA/LA-CDC-3979337-001/2021	966	2	None	14209:14504	bigDeletion
USA/WA-S6119/2021	967	2	None	19290:19551	bigDeletion
USA/MS-UMMC-M484C12-504681/2021	968	2	None	19292:19551	bigDeletion
USA/GA-CDC-ASC210268887/2021	969	2	None	19293:19551	bigDeletion
USA/WA-UW-21052825382/2021	970	2	None	19496:19551	bigDeletion
USA/GA-CDC-IBX725938504340/2021	971	2	None	21232:21263	bigDeletion
USA/IA-SHL-1671815/2021	972	2	None	13363:13625	bigDeletion
USA/LA-CDC-2-4651599/2021	973	2	None	17851:17904	bigDeletion
USA/WA-CDC-UW21042881293/2021	974	2	None	19292:19551	bigDeletion
USA/DE-DHSS-B1099447/2021	975	2	None	19275:19570	bigDeletion
USA/ND-NDDH-01832/2021	976	3	None	19275:19570	bigDeletion
USA/ND-NDDH-01388/2021	976	3	None	19275:19570	bigDeletion
USA/WY-WYPHL21038538/2021	976	3	None	19275:19570	bigDeletion
USA/ND-NDDH-02009/2021	976	3	None	19275:19570	bigDeletion
USA/WA-CDC-FG-035868/2021	977	2	None	21423:21485	bigDeletion
USA/ND-UNDGC-G2021_103_35/2021	978	2	None	19275:19570	bigDeletion
USA/OR-OHSU-212460621/2021	979	2	None	19438:19508	bigDeletion
USA/CA-CDPH-3000122648/2021	979	2	None	19438:19508	bigDeletion
USA/MD-CDC-ASC210057986/2021	980	2	None	19434:19472	bigDeletion
USA/WA-CDC-FG-034310/2021	981	2	None	21449:21484	bigDeletion
USA/WA-S8371/2021	982	2	None	19330:19364	bigDeletion
USA/WA-S7793/2021	982	2	None	19330:19364	bigDeletion
USA/WA-S8035/2021	982	2	None	19330:19364	bigDeletion
USA/WA-S8039/2021	982	2	None	19330:19364	bigDeletion
USA/WA-S7328/2021	982	2	None	19330:19364	bigDeletion
USA/WA-S7792/2021	982	2	None	19330:19364	bigDeletion
USA/WA-S7341/2021	982	2	None	19330:19364	bigDeletion
USA/ND-CDC-IBX164548941186/2021	983	2	None	21233:21307	bigDeletion
USA/WA-S6063/2021	984	3	None	19290:19557	bigDeletion
USA/WA-S6059/2021	984	3	None	19290:19557	bigDeletion
USA/KY-CDC-MMB09529877/2021	985	2	None	16582:16617	bigDeletion
USA/TX-CDC-ASC210001040/2021	986	2	None	19315:19551	bigDeletion
USA/KS-KHEL-1044/2021	987	2	None	19275:19570	bigDeletion
USA/WY-WYPHL-21028912/2021	987	2	None	19275:19570	bigDeletion
USA/VA-CDC-ASC210029336/2021	988	2	None	16286:16340	bigDeletion
USA/WA-PROV-1310/2021	989	2	None	19275:19570	bigDeletion
USA/WA-S9049/2021	990	2	None	19292:19330	bigDeletion
USA/WA-S6938/2021	990	2	None	19292:19330	bigDeletion
USA/OK-OKPHLC0000607/2021	991	2	None	19275:19570	bigDeletion
USA/MT-CDC-ASC210029091/2021	992	2	None	16300:16340	bigDeletion
USA/ND-NDDH-3209/2021	993	2	None	19275:19570	bigDeletion
USA/WA-S9683/2021	994	2	None	19292:19551	bigDeletion
USA/WA-S9678/2021	995	2	None	19390:19551	bigDeletion
USA/DC-DFS-PHL-0635/2021	996	2	None	19297:19462	bigDeletion
USA/SC-CDC-STM-000013331/2021	996	2	None	19297:19462	bigDeletion
USA/WA-Curative-034803/2021	996	2	None	19297:19462	bigDeletion
U.S.VirginIslands/VI-Yale-6512/2021	997	2	None	19911:20200	bigDeletion
USA/WA-OHSU-212070507/2021	998	2	None	19292:19378	bigDeletion
USA/WA-S7516/2021	998	2	None	19292:19378	bigDeletion
USA/WA-Curative-070602/2021	998	2	None	19292:19378	bigDeletion
USA/ND-NDDH-0922/2021	998	2	None	19292:19378	bigDeletion
USA/SD-SDPHL-0351/2021	999	2	None	19441:19551	bigDeletion
USA/WA-UW-21051465552/2021	999	2	None	19441:19551	bigDeletion
USA/ND-NDDH-01568/2021	1000	2	None	19300:19502	bigDeletion
USA/ND-NDDH-01462/2021	1000	2	None	19300:19502	bigDeletion
USA/ND-NDDH-01165/2021	1000	2	None	19300:19502	bigDeletion
USA/ND-NDDH-0938/2021	1000	2	None	19300:19502	bigDeletion
USA/WA-CDC-FG-035886/2021	1001	2	None	21422:21486	bigDeletion
USA/WA-CDC-FG-035739/2021	1001	2	None	21422:21486	bigDeletion
USA/WA-S8045/2021	1002	2	None	19357:19447	bigDeletion
USA/WA-S8381/2021	1002	2	None	19357:19447	bigDeletion
USA/WA-S7770/2021	1002	2	None	19357:19447	bigDeletion
USA/WA-S8807/2021	1002	2	None	19357:19447	bigDeletion
USA/LA-BIE-LSUH000680/2021	1003	2	None	13386:13587	bigDeletion
TrinidadandTobago/61295/2021	1004	2	None	19275:19570	bigDeletion
USA/LA-EVTL5266/2021	1005	2	None	19275:19352	bigDeletion
USA/DC-DFS-PHL-01164/2021	1006	2	None	19275:19570	bigDeletion
USA/IL-NM-7309/2021	1007	2	None	21428:21551	bigDeletion
USA/WA-UW-67292/2021	1008	2	None	19381:19437	bigDeletion
USA/WA-UW-21042836438/2021	1009	2	None	19290:19551	bigDeletion
USA/WA-UW-21041768047/2021	1010	2	None	19292:19340	bigDeletion
USA/WA-S9333/2021	1011	2	None	19517:19551	bigDeletion
USA/WA-S9260/2021	1011	2	None	19517:19551	bigDeletion
USA/WA-S9421/2021	1011	2	None	19517:19551	bigDeletion
USA/WA-CDC-FG-038496/2021	1012	2	None	18867:18921	bigDeletion
USA/WA-S9674/2021	1013	2	None	19294:19551	bigDeletion
USA/WA-S9667/2021	1013	2	None	19294:19551	bigDeletion
USA/WA-S9631/2021	1013	2	None	19294:19551	bigDeletion
USA/NC-CDC-ASC210100437/2021	1014	2	None	19297:19551	bigDeletion
USA/ND-NDDH-3037/2021	1015	2	None	19275:19570	bigDeletion
U.S.VirginIslands/VI-Yale-6666/2021	1016	2	None	19591:19866	bigDeletion
USA/MS-CDC-LC0021034/2021	1017	2	None	14619:15634	bigDeletion
USA/AL-CDC-FG-066785/2021	1018	2	None	21422:21485	bigDeletion
USA/GA-CDC-QDX27611033/2021	1019	2	None	16186:16444	bigDeletion
USA/OK-OKPHLC0003018/2021	1020	2	None	19275:19570	bigDeletion
USA/WA-PROV-1347/2021	1021	3	None	19388:19459	bigDeletion
USA/WA-UW-21042800870/2021	1021	3	None	19388:19459	bigDeletion
USA/WA-UW-21042682390/2021	1021	3	None	19388:19459	bigDeletion
USA/WA-CDC-UW21051736039/2021	1021	3	None	19388:19459	bigDeletion
USA/WA-CDC-UW21051250084/2021	1021	3	None	19388:19459	bigDeletion
USA/WA-UW-21042179374/2021	1022	2	None	21449:21559	bigDeletion
USA/WA-CDC-UW21051717416/2021	1023	2	None	19292:19557	bigDeletion
USA/WA-UW-2021040854907/2021	1024	2	None	19292:19551	bigDeletion
USA/UT-UPHL-2103518212/2021	1025	2	None	19275:19570	bigDeletion
USA/WA-UW-21042781472/2021	1026	2	None	19292:19335	bigDeletion
USA/WA-UW-21042995437/2021	1027	2	None	19292:19551	bigDeletion
USA/WA-UW-66078/2021	1028	2	None	19478:19551	bigDeletion
USA/WA-UW-66114/2021	1028	2	None	19478:19551	bigDeletion
USA/WA-S5855/2021	1028	2	None	19478:19551	bigDeletion
USA/WA-UW-65351/2021	1028	2	None	19478:19551	bigDeletion
USA/WA-Altius-ALTCOV-VX25TAWV2FFLZKBI/2021	1029	2	None	13462:13558	bigDeletion
USA/WA-UW-21050117669/2021	1030	2	None	19394:19551	bigDeletion
USA/CA-CDC-FG-024669/2021	1031	2	None	21422:21486	bigDeletion
USA/MO-MSPHL-003219/2021	1032	2	None	19275:19352	bigDeletion
